# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 16, 4.9362, 9.05398e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 19, 1.60788, 4.08889e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 22, 2.40711, 4.38096e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 26, 1.26226, 7.30159e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 32, 2.81322, 2.62857e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 38, 6.15568, 5.54921e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 45, 2.95318, 7.30159e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 53, 4.7473, 1.46032e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 64, 14.1985, 7.00953e-006
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 76, 1.65633, 1.19746e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 90, 7.4357, 1.51873e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 107, 3.58678, 2.33651e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 128, 5.53084, 1.28508e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 152, 7.99258, 2.71619e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 181, 8.10526, 3.24191e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 215, 5.97507, 4.64381e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 256, 4.86155, 2.83302e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 304, 22.3973, 5.75366e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 362, 4.18397, 6.8635e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 430, 14.4137, 9.66731e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 512, 10.1029, 6.13334e-005
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 608, 18.3152, 0.000119454
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 724, 7.20496, 0.000145448
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 861, 9.97479, 0.000205321
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 1024, 19.7117, 0.000139022
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 1217, 40.097, 0.000277753
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 1448, 22.5895, 0.00032828
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 1722, 16.3501, 0.000455035
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 2048, 14.2226, 0.000305791
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 2435, 32.7976, 0.000578578
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 2896, 36.4473, 0.000677588
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 3444, 26.4221, 0.00092409
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 4096, 27.2928, 0.000622096
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 4870, 16.4006, 0.00118607
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 5792, 39.2006, 0.00141651
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 6888, 13.3494, 0.0018914
hpce.hgp10.fast_fourier_transform_opt, 1, 8, 8192, 74.8637, 0.00132772
