# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 16, 4.9362, 0.000486578
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 19, 1.60788, 8.76191e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 22, 2.40711, 4.38096e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 26, 1.26226, 8.46985e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 32, 2.81322, 2.33651e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 38, 6.15568, 6.13334e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 45, 2.95318, 7.59366e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 53, 4.7473, 1.40191e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 64, 14.1985, 7.30159e-006
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 76, 1.65633, 1.95683e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 90, 7.4357, 1.8108e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 107, 3.58678, 1.92762e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 128, 5.53084, 1.10984e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 152, 7.99258, 2.16127e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 181, 8.10526, 2.68699e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 215, 5.97507, 4.14731e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 256, 4.86155, 2.51175e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 304, 22.3973, 4.78985e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 362, 4.18397, 4.20572e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 430, 14.4137, 5.4908e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 512, 10.1029, 3.56318e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 608, 18.3152, 6.13334e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 724, 7.20496, 0.000105727
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 861, 9.97479, 0.000107772
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 1024, 19.7117, 8.58667e-005
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 1217, 40.097, 0.000158883
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 1448, 22.5895, 0.000186629
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 1722, 16.3501, 0.000222553
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 2048, 14.2226, 0.000150121
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 2435, 32.7976, 0.000269575
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 2896, 36.4473, 0.000294108
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 3444, 26.4221, 0.000354273
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 4096, 27.2928, 0.000262565
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 4870, 16.4006, 0.000444521
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 5792, 39.2006, 0.000473435
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 6888, 13.3494, 0.000571861
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 8192, 74.8637, 0.000389613
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 9741, 44.2077, 0.000695404
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 11585, 12.227, 0.000804052
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 13777, 70.0519, 0.00103683
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 16384, 77.7499, 0.000706502
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 19483, 104.127, 0.00135401
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 23170, 100.39, 0.00155086
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 27554, 121.87, 0.00193083
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 32768, 146.986, 0.00133093
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 38967, 68.7784, 0.00310581
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 46340, 122.928, 0.00343204
hpce.hgp10.fast_fourier_transform_opt, 7, 8, 55108, 45.5843, 0.00430531
