# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 16, 4.9362, 1.16826e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 19, 1.60788, 6.71747e-006
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 22, 1.26258, 5.54921e-006
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 26, 1.50946, 7.00953e-006
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 32, 2.81322, 6.4254e-006
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 38, 6.35188, 1.28508e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 45, 1.44911, 1.13905e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 53, 2.82396, 1.40191e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 64, 14.1985, 1.40191e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 76, 2.76634, 2.33651e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 90, 5.12565, 2.24889e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 107, 3.92396, 2.77461e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 128, 5.53084, 2.89143e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 152, 12.1969, 4.73143e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 181, 8.17628, 4.55619e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 215, 4.90209, 5.66604e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 256, 4.86155, 5.84128e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 304, 22.9792, 9.6381e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 362, 8.57854, 9.40445e-005
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 430, 5.41048, 0.000118286
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 512, 10.1029, 0.000121791
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 608, 7.11922, 0.000198603
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 724, 6.24536, 0.000195391
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 861, 8.73357, 0.000246502
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 1024, 19.7117, 0.000262857
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 1217, 43.0634, 0.000425829
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 1448, 11.5829, 0.000418235
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 1722, 8.63163, 0.000516077
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 2048, 14.2226, 0.000545575
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 2435, 24.0055, 0.00144396
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 2896, 16.0411, 0.000883493
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 3444, 7.1588, 0.00105377
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 4096, 27.2928, 0.00110605
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 4870, 15.8423, 0.00179502
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 5792, 26.4934, 0.00178276
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 6888, 6.60282, 0.00212564
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 8192, 74.8637, 0.00221822
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 9741, 18.829, 0.00355588
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 11585, 10.946, 0.00360523
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 13777, 18.2303, 0.00435087
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 16384, 77.7499, 0.00463242
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 19483, 96.585, 0.00720346
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 23170, 87.4254, 0.00740995
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 27554, 18.3728, 0.00895876
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 32768, 146.986, 0.00942022
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 38967, 60.6413, 0.0148701
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 46340, 60.399, 0.0149767
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 55108, 18.6936, 0.0178725
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 65536, 170.593, 0.0187902
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 77935, 73.2701, 0.030318
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 92681, 25.4243, 0.030334
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 110217, 19.8043, 0.0363625
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 131072, 102.951, 0.0516979
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 155871, 287.35, 0.101866
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 185363, 107.443, 0.0632181
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 220435, 158.303, 0.0759976
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 262144, 155.101, 0.0814353
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 311743, 172.985, 0.137686
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 370727, 153.002, 0.140282
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 440871, 85.3106, 0.167316
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 524288, 159.571, 0.179283
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 623487, 571.641, 0.284995
hpce.hgp10.fast_fourier_transform_parfor, 5, 8, 741455, 243.314, 0.288894
