# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 2, 8, 16, 4.9362, 2.92064e-006
hpce.fast_fourier_transform, 2, 8, 19, 1.60788, 2.62857e-006
hpce.fast_fourier_transform, 2, 8, 22, 2.40711, 2.33651e-006
hpce.fast_fourier_transform, 2, 8, 26, 1.26226, 2.62857e-006
hpce.fast_fourier_transform, 2, 8, 32, 2.81322, 2.33651e-006
hpce.fast_fourier_transform, 2, 8, 38, 6.15568, 5.54921e-006
hpce.fast_fourier_transform, 2, 8, 45, 2.95318, 4.08889e-006
hpce.fast_fourier_transform, 2, 8, 53, 4.7473, 4.96508e-006
hpce.fast_fourier_transform, 2, 8, 64, 14.1985, 4.67302e-006
hpce.fast_fourier_transform, 2, 8, 76, 1.65633, 9.05398e-006
hpce.fast_fourier_transform, 2, 8, 90, 7.4357, 8.17779e-006
hpce.fast_fourier_transform, 2, 8, 107, 3.58678, 9.34604e-006
hpce.fast_fourier_transform, 2, 8, 128, 5.53084, 9.34604e-006
hpce.fast_fourier_transform, 2, 8, 152, 7.99258, 1.78159e-005
hpce.fast_fourier_transform, 2, 8, 181, 8.10526, 1.69397e-005
hpce.fast_fourier_transform, 2, 8, 215, 5.97507, 1.95683e-005
hpce.fast_fourier_transform, 2, 8, 256, 4.86155, 2.07365e-005
hpce.fast_fourier_transform, 2, 8, 304, 22.3973, 3.76762e-005
hpce.fast_fourier_transform, 2, 8, 362, 4.18397, 3.68e-005
hpce.fast_fourier_transform, 2, 8, 430, 14.4137, 4.43937e-005
hpce.fast_fourier_transform, 2, 8, 512, 10.1029, 4.49778e-005
hpce.fast_fourier_transform, 2, 8, 608, 18.3152, 8.09017e-005
hpce.fast_fourier_transform, 2, 8, 724, 7.20496, 8.11937e-005
hpce.fast_fourier_transform, 2, 8, 861, 9.97479, 0.000100178
hpce.fast_fourier_transform, 2, 8, 1024, 19.7117, 0.000106603
hpce.fast_fourier_transform, 2, 8, 1217, 40.097, 0.000188673
hpce.fast_fourier_transform, 2, 8, 1448, 22.5895, 0.000187505
hpce.fast_fourier_transform, 2, 8, 1722, 16.3501, 0.0002208
hpce.fast_fourier_transform, 2, 8, 2048, 14.2226, 0.000225181
hpce.fast_fourier_transform, 2, 8, 2435, 34.4931, 0.000380267
