# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 16, 4.9362, 0.000551124
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 19, 1.90936, 2.57016e-005
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 22, 3.30978, 3.70921e-005
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 26, 2.05117, 3.85524e-005
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 32, 2.81322, 5.37397e-005
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 38, 7.30988, 6.74667e-005
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 45, 4.15291, 8.87873e-005
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 53, 7.86272, 0.000112737
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 64, 14.1985, 0.000128216
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 76, 1.9669, 0.000172318
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 90, 10.4565, 0.000242413
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 107, 5.99665, 0.000334413
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 128, 5.53084, 0.000470806
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 152, 9.49119, 0.000646629
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 181, 11.4613, 0.000875899
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 215, 10.0363, 0.00123251
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 256, 4.86155, 0.00173749
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 304, 26.5967, 0.0025062
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 362, 5.9164, 0.00387977
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 430, 24.2105, 0.00534155
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 512, 10.1029, 0.00700777
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 608, 21.7493, 0.00963109
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 724, 10.1883, 0.0149367
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 861, 16.774, 0.018707
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 1024, 19.7117, 0.0284753
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 1217, 47.6543, 0.042089
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 1448, 31.9429, 0.0534094
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 1722, 27.495, 0.0746187
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 2048, 14.2226, 0.105547
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 2435, 41.0111, 0.152819
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 2896, 55.9844, 0.215401
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 3444, 42.7607, 0.30414
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 4096, 27.2928, 0.428473
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 4870, 31.5261, 0.626766
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 5792, 67.0575, 0.872286
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 6888, 42.8288, 1.22372
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 8192, 74.8637, 1.74753
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 9741, 65.5553, 2.50064
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 11585, 25.3091, 3.5193
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 13777, 141.926, 5.00111
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 16384, 77.7499, 7.09479
hpce.hgp10.direct_fourier_transform_parfor, 5, 8, 19483, 176.268, 10.0648
