# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 16, 4.9362, 2.01524e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 19, 1.60788, 6.71746e-006
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 22, 1.26258, 6.71746e-006
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 26, 1.50946, 7.88572e-006
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 32, 2.81322, 6.4254e-006
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 38, 6.35188, 1.34349e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 45, 1.44911, 1.13905e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 53, 2.82396, 1.48952e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 64, 14.1985, 1.43111e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 76, 2.76634, 2.39492e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 90, 5.12565, 2.59937e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 107, 3.92396, 4.1473e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 128, 5.53084, 4.08889e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 152, 12.1969, 6.07492e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 181, 8.17628, 4.67302e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 215, 4.90209, 5.81207e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 256, 4.86155, 7.00953e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 304, 22.9792, 0.000107771
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 362, 8.57854, 9.57969e-005
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 430, 5.41048, 0.000123835
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 512, 10.1029, 0.000124127
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 608, 7.11922, 0.000202108
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 724, 6.24536, 0.000199771
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 861, 8.73357, 0.000255556
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1024, 19.7117, 0.000265486
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1217, 43.0634, 0.000425829
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1448, 11.5829, 0.000420279
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1722, 8.63163, 0.000527467
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 2048, 14.2226, 0.000548787
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 2435, 24.0055, 0.00167557
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 2896, 16.0411, 0.000910654
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 3444, 7.1588, 0.00107684
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 4096, 27.2928, 0.00118782
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 4870, 15.8423, 0.0018438
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 5792, 26.4934, 0.00188001
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 6888, 6.60282, 0.00220304
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 8192, 74.8637, 0.00225035
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 9741, 18.829, 0.00362918
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 11585, 10.946, 0.00371885
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 13777, 18.2303, 0.00447529
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 16384, 77.7499, 0.00471215
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 19483, 96.585, 0.00756415
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 23170, 87.4254, 0.00753349
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 27554, 18.3728, 0.00900432
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 32768, 146.986, 0.00941321
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 38967, 60.6413, 0.0152466
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 46340, 60.399, 0.0158564
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 55108, 18.6936, 0.0191527
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 65536, 170.593, 0.0212114
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 77935, 73.2701, 0.0318665
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 92681, 25.4243, 0.0316092
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 110217, 19.8043, 0.0372223
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 131072, 102.951, 0.0386123
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 155871, 287.35, 0.0646638
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 185363, 107.443, 0.0642356
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 220435, 158.303, 0.0753483
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 262144, 155.101, 0.0824332
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 311743, 172.985, 0.137045
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 370727, 153.002, 0.139416
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 440871, 85.3106, 0.167854
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 524288, 159.571, 0.18115
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 623487, 571.641, 0.296051
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 741455, 243.314, 0.304993
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 881743, 224.441, 0.362442
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1048576, 837.071, 0.371678
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1246974, 911.784, 0.583763
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1482910, 286.003, 0.592778
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 1763487, 98.877, 0.70291
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 2097152, 753.578, 0.749872
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 2493948, 475.513, 1.2386
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 2965820, 342.61, 1.18929
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 3526975, 370.868, 1.40676
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 4194304, 2519.66, 1.52359
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 4987896, 685.782, 2.40849
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 5931641, 480.106, 2.4353
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 7053950, 992.888, 2.87001
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 8388608, 1248.03, 3.1282
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 9975792, 1189.53, 4.88481
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 11863283, 1801.92, 4.9648
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 14107900, 957.108, 5.9108
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 16777216, 2285.4, 6.27575
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 19951584, 2221.62, 9.92118
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 23726566, 52.2867, 9.98785
hpce.hgp10.fast_fourier_transform_parfor, 7, 8, 28215801, 454.643, 11.8202
