# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 16, 4.9362, 1.95683e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 19, 1.60788, 7.00953e-006
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 22, 1.26258, 5.84128e-006
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 26, 1.50946, 8.76191e-006
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 32, 2.81322, 6.4254e-006
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 38, 6.35188, 1.28508e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 45, 1.44911, 1.10984e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 53, 2.82396, 1.40191e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 64, 14.1985, 1.40191e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 76, 2.76634, 2.54095e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 90, 5.12565, 2.24889e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 107, 3.92396, 2.97905e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 128, 5.53084, 2.89143e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 152, 12.1969, 5.11112e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 181, 8.17628, 4.73143e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 215, 4.90209, 5.87048e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 256, 4.86155, 5.9581e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 304, 22.9792, 0.000106019
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 362, 8.57854, 9.66731e-005
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 430, 5.41048, 0.00012033
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 512, 10.1029, 0.000125003
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 608, 7.11922, 0.000203568
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 724, 6.24536, 0.000199187
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 861, 8.73357, 0.000255556
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 1024, 19.7117, 0.000280965
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 1217, 43.0634, 0.00043021
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 1448, 11.5829, 0.00041035
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 1722, 8.63163, 0.00051228
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 2048, 14.2226, 0.000544991
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 2435, 24.0055, 0.00120009
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 2896, 16.0411, 0.000859836
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 3444, 7.1588, 0.00105552
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 4096, 27.2928, 0.00111539
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 4870, 15.8423, 0.00177516
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 5792, 26.4934, 0.00176961
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 6888, 6.60282, 0.00215251
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 8192, 74.8637, 0.00227109
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 9741, 18.829, 0.00360903
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 11585, 10.946, 0.00360786
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 13777, 18.2303, 0.00442798
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 16384, 77.7499, 0.00469492
hpce.hgp10.fast_fourier_transform_parfor, 2, 8, 19483, 96.585, 0.00742689
