# name, allowedP, trueP, n, [sentinel], time
hpce.direct_fourier_transform, 6, 8, 16, 4.9362, 3.18349e-005
hpce.direct_fourier_transform, 6, 8, 19, 1.90936, 4.00127e-005
hpce.direct_fourier_transform, 6, 8, 22, 3.30978, 5.40318e-005
hpce.direct_fourier_transform, 6, 8, 26, 2.05117, 7.47683e-005
hpce.direct_fourier_transform, 6, 8, 32, 2.81322, 0.000113321
hpce.direct_fourier_transform, 6, 8, 38, 7.30988, 0.000160343
hpce.direct_fourier_transform, 6, 8, 45, 4.15291, 0.000224305
hpce.direct_fourier_transform, 6, 8, 53, 7.86272, 0.000313092
hpce.direct_fourier_transform, 6, 8, 64, 14.1985, 0.000457956
hpce.direct_fourier_transform, 6, 8, 76, 1.9669, 0.000732788
hpce.direct_fourier_transform, 6, 8, 90, 10.4565, 0.000907149
hpce.direct_fourier_transform, 6, 8, 107, 5.99665, 0.00130698
hpce.direct_fourier_transform, 6, 8, 128, 5.53084, 0.00182248
hpce.direct_fourier_transform, 6, 8, 152, 9.49119, 0.00256403
hpce.direct_fourier_transform, 6, 8, 181, 11.4613, 0.00365605
hpce.direct_fourier_transform, 6, 8, 215, 10.0363, 0.00516193
hpce.direct_fourier_transform, 6, 8, 256, 4.86155, 0.00726683
hpce.direct_fourier_transform, 6, 8, 304, 26.5967, 0.0102652
hpce.direct_fourier_transform, 6, 8, 362, 5.9164, 0.0146499
hpce.direct_fourier_transform, 6, 8, 430, 24.2105, 0.0206603
hpce.direct_fourier_transform, 6, 8, 512, 10.1029, 0.0293375
hpce.direct_fourier_transform, 6, 8, 608, 21.7493, 0.0413778
hpce.direct_fourier_transform, 6, 8, 724, 10.1883, 0.0587357
hpce.direct_fourier_transform, 6, 8, 861, 16.774, 0.0832431
hpce.direct_fourier_transform, 6, 8, 1024, 19.7117, 0.117799
hpce.direct_fourier_transform, 6, 8, 1217, 47.6543, 0.167223
hpce.direct_fourier_transform, 6, 8, 1448, 31.9429, 0.236672
hpce.direct_fourier_transform, 6, 8, 1722, 27.495, 0.335806
hpce.direct_fourier_transform, 6, 8, 2048, 14.2226, 0.475815
hpce.direct_fourier_transform, 6, 8, 2435, 41.0111, 0.67523
hpce.direct_fourier_transform, 6, 8, 2896, 55.9844, 0.957995
hpce.direct_fourier_transform, 6, 8, 3444, 42.7607, 1.35528
hpce.direct_fourier_transform, 6, 8, 4096, 27.2928, 1.92254
hpce.direct_fourier_transform, 6, 8, 4870, 31.5261, 2.73138
hpce.direct_fourier_transform, 6, 8, 5792, 67.0575, 3.87147
hpce.direct_fourier_transform, 6, 8, 6888, 42.8288, 5.4951
hpce.direct_fourier_transform, 6, 8, 8192, 74.8637, 7.79934
hpce.direct_fourier_transform, 6, 8, 9741, 65.5553, 11.1001
