# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 16, 4.9362, 0.000269283
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 19, 1.90936, 2.7454e-005
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 22, 3.30978, 3.15429e-005
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 26, 2.05117, 4.03048e-005
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 32, 2.81322, 5.9581e-005
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 38, 7.30988, 8.35302e-005
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 45, 4.15291, 0.000115073
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 53, 7.86272, 0.000159175
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 64, 14.1985, 0.00022781
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 76, 1.9669, 0.000322438
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 90, 10.4565, 0.000447442
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 107, 5.99665, 0.000644001
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 128, 5.53084, 0.000901893
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 152, 9.49119, 0.00126931
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 181, 11.4613, 0.00182481
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 215, 10.0363, 0.00259353
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 256, 4.86155, 0.00360582
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 304, 26.5967, 0.00508162
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 362, 5.9164, 0.0072499
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 430, 24.2105, 0.0102333
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 512, 10.1029, 0.014498
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 608, 21.7493, 0.020483
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 724, 10.1883, 0.0291497
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 861, 16.774, 0.0413796
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 1024, 19.7117, 0.0585036
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 1217, 47.6543, 0.0831003
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 1448, 31.9429, 0.11767
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 1722, 27.495, 0.166897
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 2048, 14.2226, 0.236648
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 2435, 41.0111, 0.335834
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 2896, 55.9844, 0.475675
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 3444, 42.7607, 0.674828
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 4096, 27.2928, 0.954775
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 4870, 31.5261, 1.3509
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 5792, 67.0575, 1.91761
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 6888, 42.8288, 2.72174
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 8192, 74.8637, 3.8689
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 9741, 65.5553, 5.49392
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 11585, 25.3091, 7.79763
hpce.hgp10.direct_fourier_transform_parfor, 2, 8, 13777, 141.926, 11.0835
