# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 16, 4.9362, 0.000495924
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 19, 1.60788, 1.69397e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 22, 1.26258, 8.76191e-006
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 26, 1.50946, 9.05398e-006
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 32, 2.81322, 8.76191e-006
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 38, 6.35188, 2.39492e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 45, 1.44911, 1.57714e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 53, 2.82396, 1.95683e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 64, 14.1985, 1.69397e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 76, 2.76634, 2.51175e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 90, 5.12565, 2.36572e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 107, 3.92396, 2.92064e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 128, 5.53084, 3.18349e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 152, 12.1969, 4.70223e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 181, 8.17628, 5.0527e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 215, 4.90209, 4.90667e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 256, 4.86155, 5.25715e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 304, 22.9792, 7.27239e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 362, 8.57854, 6.8635e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 430, 5.41048, 8.35302e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 512, 10.1029, 9.22921e-005
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 608, 7.11922, 0.000140191
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 724, 6.24536, 0.0001472
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 861, 8.73357, 0.000183416
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 1024, 19.7117, 0.000174362
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 1217, 43.0634, 0.000311048
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 1448, 11.5829, 0.000304915
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 1722, 8.63163, 0.000375886
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 2048, 14.2226, 0.000337626
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 2435, 24.0055, 0.000579162
hpce.hgp10.fast_fourier_transform_combined, 5, 8, 2896, 16.0411, 0.000567188
