# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 16, 4.9362, 0.00047548
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 19, 1.60788, 4.67302e-006
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 22, 2.40711, 4.38096e-006
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 26, 1.26226, 6.13334e-006
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 32, 2.81322, 2.62857e-006
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 38, 6.15568, 5.54921e-006
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 45, 2.95318, 9.93017e-006
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 53, 4.7473, 2.24889e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 64, 14.1985, 1.25587e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 76, 1.65633, 1.34349e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 90, 7.4357, 1.34349e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 107, 3.58678, 2.13207e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 128, 5.53084, 1.10984e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 152, 7.99258, 2.07365e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 181, 8.10526, 2.86222e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 215, 5.97507, 3.76762e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 256, 4.86155, 2.21968e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 304, 22.3973, 4.49778e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 362, 4.18397, 5.16953e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 430, 14.4137, 4.90667e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 512, 10.1029, 3.41715e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 608, 18.3152, 5.89969e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 724, 7.20496, 9.28763e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 861, 9.97479, 0.000113029
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 1024, 19.7117, 7.97334e-005
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 1217, 40.097, 0.000160927
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 1448, 22.5895, 0.000183416
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 1722, 16.3501, 0.000221968
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 2048, 14.2226, 0.000151581
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 2435, 32.7976, 0.000280673
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 2896, 36.4473, 0.000303454
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 3444, 26.4221, 0.00035807
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 4096, 27.2928, 0.000246794
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 4870, 16.4006, 0.000501473
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 5792, 39.2006, 0.000528343
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 6888, 13.3494, 0.000678464
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 8192, 74.8637, 0.000436927
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 9741, 44.2077, 0.000737461
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 11585, 12.227, 0.000865093
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 13777, 70.0519, 0.00104646
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 16384, 77.7499, 0.000754985
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 19483, 104.127, 0.00141417
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 23170, 100.39, 0.00165162
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 27554, 121.87, 0.00235053
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 32768, 146.986, 0.00145623
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 38967, 68.7784, 0.00302782
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 46340, 122.928, 0.00355062
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 55108, 45.5843, 0.0047107
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 65536, 170.593, 0.00315867
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 77935, 169.013, 0.00635443
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 92681, 131.339, 0.00741725
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 110217, 144.82, 0.00919884
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 131072, 102.951, 0.00640233
hpce.hgp10.fast_fourier_transform_opt, 6, 8, 155871, 253.308, 0.0136128
