# name, allowedP, trueP, n, [sentinel], time
hpce.direct_fourier_transform, 5, 8, 16, 4.9362, 3.18349e-005
hpce.direct_fourier_transform, 5, 8, 19, 1.90936, 6.16255e-005
hpce.direct_fourier_transform, 5, 8, 22, 3.30978, 5.43239e-005
hpce.direct_fourier_transform, 5, 8, 26, 2.05117, 7.36001e-005
hpce.direct_fourier_transform, 5, 8, 32, 2.81322, 0.0001104
hpce.direct_fourier_transform, 5, 8, 38, 7.30988, 0.000157422
hpce.direct_fourier_transform, 5, 8, 45, 4.15291, 0.000220216
hpce.direct_fourier_transform, 5, 8, 53, 7.86272, 0.000306959
hpce.direct_fourier_transform, 5, 8, 64, 14.1985, 0.000446273
hpce.direct_fourier_transform, 5, 8, 76, 1.9669, 0.000628521
hpce.direct_fourier_transform, 5, 8, 90, 10.4565, 0.000879404
hpce.direct_fourier_transform, 5, 8, 107, 5.99665, 0.00125996
hpce.direct_fourier_transform, 5, 8, 128, 5.53084, 0.00179035
hpce.direct_fourier_transform, 5, 8, 152, 9.49119, 0.00253161
hpce.direct_fourier_transform, 5, 8, 181, 11.4613, 0.0036064
hpce.direct_fourier_transform, 5, 8, 215, 10.0363, 0.00513828
hpce.direct_fourier_transform, 5, 8, 256, 4.86155, 0.00718886
hpce.direct_fourier_transform, 5, 8, 304, 26.5967, 0.0101396
hpce.direct_fourier_transform, 5, 8, 362, 5.9164, 0.0144501
hpce.direct_fourier_transform, 5, 8, 430, 24.2105, 0.0204538
hpce.direct_fourier_transform, 5, 8, 512, 10.1029, 0.0289494
hpce.direct_fourier_transform, 5, 8, 608, 21.7493, 0.0408498
hpce.direct_fourier_transform, 5, 8, 724, 10.1883, 0.058045
hpce.direct_fourier_transform, 5, 8, 861, 16.774, 0.0822314
hpce.direct_fourier_transform, 5, 8, 1024, 19.7117, 0.116465
hpce.direct_fourier_transform, 5, 8, 1217, 47.6543, 0.165215
hpce.direct_fourier_transform, 5, 8, 1448, 31.9429, 0.234044
hpce.direct_fourier_transform, 5, 8, 1722, 27.495, 0.332001
hpce.direct_fourier_transform, 5, 8, 2048, 14.2226, 0.472314
hpce.direct_fourier_transform, 5, 8, 2435, 41.0111, 0.667181
hpce.direct_fourier_transform, 5, 8, 2896, 55.9844, 0.943832
hpce.direct_fourier_transform, 5, 8, 3444, 42.7607, 1.33886
hpce.direct_fourier_transform, 5, 8, 4096, 27.2928, 1.89942
hpce.direct_fourier_transform, 5, 8, 4870, 31.5261, 2.69789
hpce.direct_fourier_transform, 5, 8, 5792, 67.0575, 3.82602
hpce.direct_fourier_transform, 5, 8, 6888, 42.8288, 5.42688
hpce.direct_fourier_transform, 5, 8, 8192, 74.8637, 7.70497
hpce.direct_fourier_transform, 5, 8, 9741, 65.5553, 10.9498
