# name, allowedP, trueP, n, [sentinel], time
hpce.direct_fourier_transform, 4, 8, 16, 4.9362, 2.97905e-005
hpce.direct_fourier_transform, 4, 8, 19, 1.90936, 4.00127e-005
hpce.direct_fourier_transform, 4, 8, 22, 3.30978, 5.22794e-005
hpce.direct_fourier_transform, 4, 8, 26, 2.05117, 7.3308e-005
hpce.direct_fourier_transform, 4, 8, 32, 2.81322, 0.000110108
hpce.direct_fourier_transform, 4, 8, 38, 7.30988, 0.000156254
hpce.direct_fourier_transform, 4, 8, 45, 4.15291, 0.000218464
hpce.direct_fourier_transform, 4, 8, 53, 7.86272, 0.000305791
hpce.direct_fourier_transform, 4, 8, 64, 14.1985, 0.000444229
hpce.direct_fourier_transform, 4, 8, 76, 1.9669, 0.000627645
hpce.direct_fourier_transform, 4, 8, 90, 10.4565, 0.000878236
hpce.direct_fourier_transform, 4, 8, 107, 5.99665, 0.00125062
hpce.direct_fourier_transform, 4, 8, 128, 5.53084, 0.00178159
hpce.direct_fourier_transform, 4, 8, 152, 9.49119, 0.0025208
hpce.direct_fourier_transform, 4, 8, 181, 11.4613, 0.00358391
hpce.direct_fourier_transform, 4, 8, 215, 10.0363, 0.00539091
hpce.direct_fourier_transform, 4, 8, 256, 4.86155, 0.00713278
hpce.direct_fourier_transform, 4, 8, 304, 26.5967, 0.0100493
hpce.direct_fourier_transform, 4, 8, 362, 5.9164, 0.0143503
hpce.direct_fourier_transform, 4, 8, 430, 24.2105, 0.0202637
hpce.direct_fourier_transform, 4, 8, 512, 10.1029, 0.0287034
hpce.direct_fourier_transform, 4, 8, 608, 21.7493, 0.0405186
hpce.direct_fourier_transform, 4, 8, 724, 10.1883, 0.0576142
hpce.direct_fourier_transform, 4, 8, 861, 16.774, 0.0816683
hpce.direct_fourier_transform, 4, 8, 1024, 19.7117, 0.115699
hpce.direct_fourier_transform, 4, 8, 1217, 47.6543, 0.163923
hpce.direct_fourier_transform, 4, 8, 1448, 31.9429, 0.232292
hpce.direct_fourier_transform, 4, 8, 1722, 27.495, 0.329527
hpce.direct_fourier_transform, 4, 8, 2048, 14.2226, 0.467111
hpce.direct_fourier_transform, 4, 8, 2435, 41.0111, 0.662591
hpce.direct_fourier_transform, 4, 8, 2896, 55.9844, 0.938214
hpce.direct_fourier_transform, 4, 8, 3444, 42.7607, 1.32944
hpce.direct_fourier_transform, 4, 8, 4096, 27.2928, 1.88762
hpce.direct_fourier_transform, 4, 8, 4870, 31.5261, 2.68145
hpce.direct_fourier_transform, 4, 8, 5792, 67.0575, 3.79939
hpce.direct_fourier_transform, 4, 8, 6888, 42.8288, 5.39017
hpce.direct_fourier_transform, 4, 8, 8192, 74.8637, 7.65298
hpce.direct_fourier_transform, 4, 8, 9741, 65.5553, 10.8809
