# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 16, 4.9362, 0.000485118
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 19, 1.60788, 1.16825e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 22, 2.40711, 6.13334e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 26, 1.26226, 7.00953e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 32, 2.81322, 7.59365e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 38, 6.15568, 1.13905e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 45, 2.95318, 1.05143e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 53, 4.7473, 1.25587e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 64, 14.1985, 1.25587e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 76, 1.65633, 1.81079e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 90, 7.4357, 1.75238e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 107, 3.58678, 1.95683e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 128, 5.53084, 1.95683e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 152, 7.99258, 3.2127e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 181, 8.10526, 2.83302e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 215, 5.97507, 3.56318e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 256, 4.86155, 3.41714e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 304, 22.3973, 5.31556e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 362, 4.18397, 5.28635e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 430, 14.4137, 6.51302e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 512, 10.1029, 6.54222e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 608, 18.3152, 0.000105435
hpce.hgp10.fast_fourier_transform_taskgroup, 3, 8, 724, 7.20496, 0.000117117
