# name, allowedP, trueP, n, [sentinel], time
hpce.direct_fourier_transform, 2, 8, 16, 4.9362, 3.00826e-005
hpce.direct_fourier_transform, 2, 8, 19, 1.90936, 3.94286e-005
hpce.direct_fourier_transform, 2, 8, 22, 3.30978, 5.37397e-005
hpce.direct_fourier_transform, 2, 8, 26, 2.05117, 7.30159e-005
hpce.direct_fourier_transform, 2, 8, 32, 2.81322, 0.0001104
hpce.direct_fourier_transform, 2, 8, 38, 7.30988, 0.000156254
hpce.direct_fourier_transform, 2, 8, 45, 4.15291, 0.000218756
hpce.direct_fourier_transform, 2, 8, 53, 7.86272, 0.00030433
hpce.direct_fourier_transform, 2, 8, 64, 14.1985, 0.000443645
hpce.direct_fourier_transform, 2, 8, 76, 1.9669, 0.000625601
hpce.direct_fourier_transform, 2, 8, 90, 10.4565, 0.000875315
hpce.direct_fourier_transform, 2, 8, 107, 5.99665, 0.00124916
hpce.direct_fourier_transform, 2, 8, 128, 5.53084, 0.00177575
hpce.direct_fourier_transform, 2, 8, 152, 9.49119, 0.00276876
hpce.direct_fourier_transform, 2, 8, 181, 11.4613, 0.00358129
hpce.direct_fourier_transform, 2, 8, 215, 10.0363, 0.00505562
hpce.direct_fourier_transform, 2, 8, 256, 4.86155, 0.00714768
hpce.direct_fourier_transform, 2, 8, 304, 26.5967, 0.0100631
hpce.direct_fourier_transform, 2, 8, 362, 5.9164, 0.0143485
hpce.direct_fourier_transform, 2, 8, 430, 24.2105, 0.0202628
hpce.direct_fourier_transform, 2, 8, 512, 10.1029, 0.0287034
hpce.direct_fourier_transform, 2, 8, 608, 21.7493, 0.0405154
hpce.direct_fourier_transform, 2, 8, 724, 10.1883, 0.0576814
hpce.direct_fourier_transform, 2, 8, 861, 16.774, 0.0817656
hpce.direct_fourier_transform, 2, 8, 1024, 19.7117, 0.115662
hpce.direct_fourier_transform, 2, 8, 1217, 47.6543, 0.170683
hpce.direct_fourier_transform, 2, 8, 1448, 31.9429, 0.232316
hpce.direct_fourier_transform, 2, 8, 1722, 27.495, 0.329556
hpce.direct_fourier_transform, 2, 8, 2048, 14.2226, 0.466894
hpce.direct_fourier_transform, 2, 8, 2435, 41.0111, 0.66227
hpce.direct_fourier_transform, 2, 8, 2896, 55.9844, 0.938747
hpce.direct_fourier_transform, 2, 8, 3444, 42.7607, 1.33065
hpce.direct_fourier_transform, 2, 8, 4096, 27.2928, 1.88932
hpce.direct_fourier_transform, 2, 8, 4870, 31.5261, 2.68208
hpce.direct_fourier_transform, 2, 8, 5792, 67.0575, 3.79974
hpce.direct_fourier_transform, 2, 8, 6888, 42.8288, 5.39186
hpce.direct_fourier_transform, 2, 8, 8192, 74.8637, 7.66517
hpce.direct_fourier_transform, 2, 8, 9741, 65.5553, 10.8774
