# name, allowedP, trueP, n, [sentinel], time
hpce.fast_fourier_transform, 6, 8, 16, 4.9362, 2.92064e-006
hpce.fast_fourier_transform, 6, 8, 19, 1.60788, 2.92064e-006
hpce.fast_fourier_transform, 6, 8, 22, 2.40711, 2.04445e-006
hpce.fast_fourier_transform, 6, 8, 26, 1.26226, 2.33651e-006
hpce.fast_fourier_transform, 6, 8, 32, 2.81322, 2.33651e-006
hpce.fast_fourier_transform, 6, 8, 38, 6.15568, 5.54921e-006
hpce.fast_fourier_transform, 6, 8, 45, 2.95318, 4.08889e-006
hpce.fast_fourier_transform, 6, 8, 53, 4.7473, 4.67302e-006
hpce.fast_fourier_transform, 6, 8, 64, 14.1985, 4.38096e-006
hpce.fast_fourier_transform, 6, 8, 76, 1.65633, 8.17779e-006
hpce.fast_fourier_transform, 6, 8, 90, 7.4357, 9.05398e-006
hpce.fast_fourier_transform, 6, 8, 107, 3.58678, 9.34604e-006
hpce.fast_fourier_transform, 6, 8, 128, 5.53084, 9.6381e-006
hpce.fast_fourier_transform, 6, 8, 152, 7.99258, 1.8108e-005
hpce.fast_fourier_transform, 6, 8, 181, 8.10526, 1.69397e-005
hpce.fast_fourier_transform, 6, 8, 215, 5.97507, 1.95683e-005
hpce.fast_fourier_transform, 6, 8, 256, 4.86155, 2.07365e-005
hpce.fast_fourier_transform, 6, 8, 304, 22.3973, 3.76762e-005
hpce.fast_fourier_transform, 6, 8, 362, 4.18397, 3.68e-005
hpce.fast_fourier_transform, 6, 8, 430, 14.4137, 4.43937e-005
hpce.fast_fourier_transform, 6, 8, 512, 10.1029, 4.49778e-005
hpce.fast_fourier_transform, 6, 8, 608, 18.3152, 8.06096e-005
hpce.fast_fourier_transform, 6, 8, 724, 7.20496, 8.09017e-005
hpce.fast_fourier_transform, 6, 8, 861, 9.97479, 0.00010047
hpce.fast_fourier_transform, 6, 8, 1024, 19.7117, 0.000106895
hpce.fast_fourier_transform, 6, 8, 1217, 40.097, 0.000189841
hpce.fast_fourier_transform, 6, 8, 1448, 22.5895, 0.000187213
hpce.fast_fourier_transform, 6, 8, 1722, 16.3501, 0.000221092
hpce.fast_fourier_transform, 6, 8, 2048, 14.2226, 0.000224889
hpce.fast_fourier_transform, 6, 8, 2435, 34.4931, 0.000380559
hpce.fast_fourier_transform, 6, 8, 2896, 39.5912, 0.000390781
hpce.fast_fourier_transform, 6, 8, 3444, 25.428, 0.00045007
