# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 16, 4.9362, 0.000262565
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 19, 1.60788, 1.02222e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 22, 2.40711, 1.10984e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 26, 1.26226, 6.4254e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 32, 2.81322, 5.54921e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 38, 6.15568, 1.78159e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 45, 2.95318, 9.05398e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 53, 4.7473, 1.02222e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 64, 14.1985, 1.02222e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 76, 1.65633, 1.95683e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 90, 7.4357, 1.63556e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 107, 3.58678, 1.89841e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 128, 5.53084, 1.92762e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 152, 7.99258, 3.70921e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 181, 8.10526, 3.09588e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 215, 5.97507, 3.94286e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 256, 4.86155, 3.76762e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 304, 22.3973, 6.22096e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 362, 4.18397, 6.16255e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 430, 14.4137, 7.41842e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 512, 10.1029, 7.73969e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 608, 18.3152, 0.00013026
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 724, 7.20496, 0.00013727
hpce.hgp10.fast_fourier_transform_taskgroup, 2, 8, 861, 9.97479, 0.000180203
