# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 16, 4.9362, 1.13905e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 19, 1.60788, 6.4254e-006
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 22, 1.26258, 5.84127e-006
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 26, 1.50946, 7.00953e-006
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 32, 2.81322, 6.4254e-006
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 38, 6.35188, 1.13905e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 45, 1.44911, 1.08064e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 53, 2.82396, 1.3727e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 64, 14.1985, 1.40191e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 76, 2.76634, 2.39492e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 90, 5.12565, 2.21968e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 107, 3.92396, 2.7746e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 128, 5.53084, 2.89143e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 152, 12.1969, 4.84826e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 181, 8.17628, 4.5854e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 215, 4.90209, 5.66603e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 256, 4.86155, 5.87048e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 304, 22.9792, 9.69651e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 362, 8.57854, 9.43365e-005
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 430, 5.41048, 0.000116825
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 512, 10.1029, 0.000122375
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 608, 7.11922, 0.000201232
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 724, 6.24536, 0.000197727
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 861, 8.73357, 0.000242121
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1024, 19.7117, 0.000255848
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1217, 43.0634, 0.00042174
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1448, 11.5829, 0.000420279
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1722, 8.63163, 0.000523086
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 2048, 14.2226, 0.000547327
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 2435, 24.0055, 0.00140979
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 2896, 16.0411, 0.000887873
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 3444, 7.1588, 0.00105785
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 4096, 27.2928, 0.00113175
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 4870, 15.8423, 0.00179561
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 5792, 26.4934, 0.00183387
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 6888, 6.60282, 0.00218113
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 8192, 74.8637, 0.00224334
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 9741, 18.829, 0.00357194
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 11585, 10.946, 0.00355003
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 13777, 18.2303, 0.00439118
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 16384, 77.7499, 0.00459679
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 19483, 96.585, 0.00743623
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 23170, 87.4254, 0.00748121
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 27554, 18.3728, 0.00902301
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 32768, 146.986, 0.00947308
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 38967, 60.6413, 0.0150302
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 46340, 60.399, 0.0153456
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 55108, 18.6936, 0.0187817
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 65536, 170.593, 0.0202131
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 77935, 73.2701, 0.0324678
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 92681, 25.4243, 0.0318084
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 110217, 19.8043, 0.03759
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 131072, 102.951, 0.0393074
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 155871, 287.35, 0.0660032
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 185363, 107.443, 0.0640019
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 220435, 158.303, 0.0762899
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 262144, 155.101, 0.0819574
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 311743, 172.985, 0.140778
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 370727, 153.002, 0.143895
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 440871, 85.3106, 0.172161
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 524288, 159.571, 0.18572
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 623487, 571.641, 0.293087
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 741455, 243.314, 0.303762
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 881743, 224.441, 0.356626
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1048576, 837.071, 0.382212
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1246974, 911.784, 0.592708
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1482910, 286.003, 0.613098
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 1763487, 98.877, 0.712543
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 2097152, 753.578, 0.769176
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 2493948, 475.513, 1.19806
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 2965820, 342.61, 1.21804
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 3526975, 370.868, 1.43269
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 4194304, 2519.66, 1.54984
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 4987896, 685.782, 2.54588
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 5931641, 480.106, 2.56233
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 7053950, 992.888, 2.96544
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 8388608, 1248.03, 3.25013
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 9975792, 1189.53, 5.04089
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 11863283, 1801.92, 5.12201
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 14107900, 957.108, 6.07685
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 16777216, 2285.4, 6.57326
hpce.hgp10.fast_fourier_transform_parfor, 3, 8, 19951584, 2221.62, 10.2355
