# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 16, 4.9362, 0.000554045
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 19, 1.90936, 4.64381e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 22, 3.30978, 5.69524e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 26, 2.05117, 4.81905e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 32, 2.81322, 6.22096e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 38, 7.30988, 8.73271e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 45, 4.15291, 8.55747e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 53, 7.86272, 9.34604e-005
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 64, 14.1985, 0.000122667
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 76, 1.9669, 0.00013873
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 90, 10.4565, 0.000193054
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 107, 5.99665, 0.000260521
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 128, 5.53084, 0.000379099
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 152, 9.49119, 0.00053915
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 181, 11.4613, 0.000792953
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 215, 10.0363, 0.00109699
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 256, 4.86155, 0.00143579
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 304, 26.5967, 0.00200327
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 362, 5.9164, 0.00285697
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 430, 24.2105, 0.00403807
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 512, 10.1029, 0.00542479
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 608, 21.7493, 0.00763163
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 724, 10.1883, 0.010875
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 861, 16.774, 0.0153038
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 1024, 19.7117, 0.0216399
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 1217, 47.6543, 0.0306883
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 1448, 31.9429, 0.0434033
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 1722, 27.495, 0.0613851
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 2048, 14.2226, 0.0874722
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 2435, 41.0111, 0.125103
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 2896, 55.9844, 0.174433
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 3444, 42.7607, 0.247448
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 4096, 27.2928, 0.352583
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 4870, 31.5261, 0.497399
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 5792, 67.0575, 0.704828
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 6888, 42.8288, 1.00008
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 8192, 74.8637, 1.41733
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 9741, 65.5553, 2.01116
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 11585, 25.3091, 2.85569
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 13777, 141.926, 4.04828
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 16384, 77.7499, 5.73567
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 19483, 176.268, 8.13358
hpce.hgp10.direct_fourier_transform_parfor, 7, 8, 23170, 215.78, 11.5237
