# name, allowedP, trueP, n, [sentinel], time
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 16, 4.9362, 0.000597854
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 19, 1.60788, 7.30159e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 22, 2.40711, 1.02222e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 26, 1.26226, 7.59365e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 32, 2.81322, 8.76191e-006
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 38, 6.15568, 2.65778e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 45, 2.95318, 1.22667e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 53, 4.7473, 1.51873e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 64, 14.1985, 1.54794e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 76, 1.65633, 2.36572e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 90, 7.4357, 2.16127e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 107, 3.58678, 2.7454e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 128, 5.53084, 2.65778e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 152, 7.99258, 4.78984e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 181, 8.10526, 4.23492e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 215, 5.97507, 4.29333e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 256, 4.86155, 3.15429e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 304, 22.3973, 5.54921e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 362, 4.18397, 5.16953e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 430, 14.4137, 5.54921e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 512, 10.1029, 5.60762e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 608, 18.3152, 8.32381e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 724, 7.20496, 9.57969e-005
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 861, 9.97479, 0.000136102
hpce.hgp10.fast_fourier_transform_taskgroup, 6, 8, 1024, 19.7117, 0.000124127
